id,marker,start,end,title,desc,pic,pos,color,size,opacity,edge,mapMarker,mapColor,mapSize,where,show,click,citation,tags
unionMap,none,,,,"<p><span style=""font-size:14px"">Union Station</span></p>",,,,,,,diamond,#8C041D,,"-90.0553,35.132",,story:unionStory+popup:unionMap,,
unionVideo,booklet,,,Union Station,"<iframe width=""560"" height=""280"" src=""https://www.youtube.com/embed/it1MILqbq7E"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",,,,,,,,,,,,,,
powellStory,story,,,Powell Hotel,"<p><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/ALTERED-71391-Powell-Hotel-WEB.jpg"" style=""width:48%"" /><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/ALTERED-71391-Powell-Hotel-Now-WEB.jpg"" style=""width:52%"" /></p><p><strong>Address:</strong> &nbsp;</p><p><strong>Category: &nbsp;</strong>story(Altered or Destroyed,altered)</p><p><strong>Architectural style: &nbsp;</strong>story(Italianate,italianateStory) /&nbsp;story(Romanesque,romanesqueStory)</p>",,,#8C041D,,,,,,,"-90.028,35.1277",hide,,,
interviews,story,,,Full Interviews,"<iframe width=""560"" height=""280"" src=""https://www.youtube.com/embed/GCfHJl2Idk0"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><iframe width=""560"" height=""280"" src=""https://www.youtube.com/embed/Bp7JLEQ1BvA"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><iframe width=""560"" height=""280"" src=""https://www.youtube.com/embed/ZTkj80knyoU"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe><iframe width=""560"" height=""280"" src=""https://www.youtube.com/embed/MuvtsWFvL2M"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",,,,,,,,,,"-90.0231,35.1422,10",,,,
blankTime,label,,,,,,,,,,,,,,,,,,
styleTime,label,,,Architectural Styles,,,2,,14,,,,,,,,,,
siteTime,label,,,Site History,,,7,,14,,,,,,,,,,
memphisTime,label,,,Local Historical Events,,,11,,14,,,,,,,,,,
nationalTime,label,,,National Historical Events,,,14,,14,,,,,,,,,,
depressionTime,rule,5/15/1929,5/15/1939,Great Depression,,,14,#000000,14,,,,,,,,,,
ww2Time,rule,5/17/1939,5/17/1949,WW 2,World War Two lasted from 1939 to 1949,,12,#000000,14,,,,,,,,,,
vietnamTime,rule,5/17/1955,5/17/1975,Vietnam War,,,12,#000000,14,,,,,,,,,,
brownTime,rule,5/20/1954,5/20/1954,Brown v. Board,Brown v. Board of Education decision.,,13,#000000,14,,,,,,,,,,
feverTime,rule,5/15/1873,5/15/1878,Yellow Fever Epidemics,,,11,#000000,14,,,,,,,,,,
sanitationTime,rule,5/17/1968,5/17/1968,Sanitation Strike,,,10,#000000,14,,,,,,,,,,
charterTime,rule,5/17/1893,5/17/1893,regained charter,,,10,#000000,14,,,,,,,,,,
beautifulTime,rule,5/20/1930,1930,City Beautiful,This national movement came to Memphis in 1930 with the passage of a city ordinance,,11,#000000,14,,,,,,,,,,
crumpTime,rule,5/20/1909,5/20/1954,Crump Era,Describe Crump's influence,,10,#000000,14,,,,,,,,,,
herentonTime,rule,5/20/1991,5/20/1991,Herenton elected,<p>W.W. Herenton elected as Memphis&#39; first black mayor.</p>,,11,#000000,14,,,,,,,,,,
italianateTime,rbar,5/17/1840,5/17/1885,Italianate,,,1,#d5a6bd,10,,,,,,,,story:italianateStory,,
gothicTime,rbar,5/17/1840,5/17/1940,Gothic,,,2,#edd1dc,10,,,,,,,,story:gothicStory,,
romanesqueTime,rbar,5/17/1870,5/17/1900,Romanesque,,,3,#d5a6bd,10,,,,,,,,story:romanesqueStory,,
beauxTime,rbar,5/17/1890,5/17/1930,Beaux Arts,,,1,#d5a6bd,10,,,,,,,,story:beauxStory,,
chicagoTime,rbar,5/17/1890,5/17/1930,Chicago,,,4,#edd1dc,10,,,,,,,,story:chicagoStory,,
renaussanceTime,rbar,5/17/1890,5/17/1941,Renaissance,,,5,#d5a6bd,10,,,,,,,,story:renaissanceStory,,
commercialTime,rbar,5/17/1910,5/17/1930,Commercial,,,3,#d5a6bd,10,,,,,,,,story:commercialStory,,
artdecoTime,rbar,5/17/1925,5/17/1945,Art Deco,,,6,#edd1dc,10,,,,,,,,story:artdecoStory,,
midcenturyTime,rbar,5/17/1950,5/17/1979,Mid-Century,,,1,#d5a6bd,10,,,,,,,,story:midcenturyStory,,
churchAltered,dot,5/20/2006,,,"<p><span style=""font-size:14px"">First United Methodist Church destroyed by fire.</span></p>",,7,#8C041D,11,,,dot,,,,se,story:churchStory+popup:churchAltered,,
crosstownReopen,dot,5/15/2017,,,"<p><span style=""font-size:14px"">Crosstown Concourse opened.</span></p>",,7,#027333,11,,,dot,,,,se,story:crosstownStory+popup:crosstownReopen,,
crosstownOpen,dot,5/15/1927,,,"<p><span style=""font-size:14px"">Sears Crosstown opened.</span></p>",,7,#999999,11,,,dot,,,,se,story:crosstownStory+popup:crosstownOpen,,
sterickOpen,dot,5/17/1930,,,"<p><span style=""font-size:14px"">The Sterick Building opened.</span></p>",,7,#999999,11,,,dot,,,,se,story:sterickstory+popup:sterickOpen,,
shellOpen,dot,5/17/1936,,,"<p><span style=""font-size:14px"">Overton Shell opened.</span></p>",,7,#999999,11,,,dot,,,,se,story:shellStory+popup:shellOpen,,
peabodyOpen,dot,5/18/1925,,,"<p><span style=""font-size:14px"">Peabody Hotel opened in current building.</span></p>",,8,#999999,11,,,dot,,,"-90.0511,35.1399",se,story:peabodyStory+popup:peabodyOpen,,
peabodyReopen,dot,5/17/1981,,,"<p><span style=""font-size:14px"">The Peabody Hotel reopened. This is considered a catalyst for the revival of downtown Memphis.</span></p>",,7,#027333,11,,,dot,,,,se,story:peabodyStory+popup:peabodyReopen,,
cossittOpen,dot,5/17/1893,,,"<p><span style=""font-size:14px"">Cossitt Library opened</span></p>",,7,#999999,11,,,dot,,,,se,story:cossittStory+popup:cossittOpen,,
cossittAltered,dot,5/17/1958,,,"<p><span style=""font-size:16px"">&quot;Renovations&quot; replaced most of the original Cossitt Library with a Mid-Century Modern exterior.</span></p>",,7,#8C041D,11,,,dot,,,,se,story:cossittStory+popup:cossittAltered,,
unionOpen,dot,5/17/1912,,,"<p><span style=""font-size:14px"">Union Station opened</span></p>",,7,#999999,11,,,dot,,,,se,story:unionStory+popup:unionOpen,,
unionDestroyed,dot,5/17/1966,,,"<p><span style=""font-size:14px"">Union Station was demolished.</span></p>",,7,#8C041D,11,,,dot,,,,se,story:unionStory+popup:unionDestroyed,,
customsOpen,dot,5/17/1885,,,"<p><span style=""font-size:14px"">The U.S. Customs House opened.</span></p>",,8,#999999,11,,,dot,,,,se,story:customsStory+popup:customsOpen,,
customsReopen,dot,5/17/2010,,,"<p><span style=""font-size:14px"">University of Memphis&#39; Cecil C. Humphreys School of Law opened in the restored U.S. Customs House and Post Office building.</span></p>",,7,#027333,11,,,dot,,,,se,story:customsStory+popup:customsReopen,,
lincolnOpen,dot,5/17/1924,,,"<p><span style=""font-size:14px"">The Columbian Mutal Tower (now Lincoln American Tower) opened.</span></p>",,7,#999999,11,,,dot,,,,se,story:lincolnStory+popup:lincolnOpen,,
lincolnReopen,dot,5/17/2008,,,"<p><span style=""font-size:14px"">The Court Square apartments, which includes the Lincoln American Tower, opened</span></p>",,8,#027333,11,,,dot,,,,se,story:lincolnStory+popup:lincolnReopen,,
breweryOpen,dot,5/17/1885,,,"<p><span style=""font-size:14px"">The Tennessee Brewery opened.</span></p>",,7,#999999,11,,,dot,,,,se,story:breweryStory+popup:breweryOpen,,
breweryReopen,dot,5/17/2017,,,"<p><span style=""font-size:14px"">Brewery Apartments opened.</span></p>",,8,#027333,11,,,dot,,,,se,story:breweryStory+popup:breweryReopen,,
breweryClose,dot,5/17/1954,,,"<p><span style=""font-size:14px"">Tennessee Brewery closed.</span></p>",,7,#A6800F,11,,,dot,,,,se,story:breweryStory+popup:breweryClose,,
gastonOpen,dot,5/17/1934,,,"<p><span style=""font-size:14px"">The community center at Gaston Park, constructed by the Civil Works Authority, opened.</span></p>",,8,#999999,11,,,dot,,,,se,story:gastonStory+popup:gastonOpen,,
warnerOpen,dot,5/18/1921,,,"<p><span style=""font-size:14px"">Warner Theater (originally Pantages) opened.</span></p>",,8,#999999,11,,,dot,,,"-90.0518,35.1445",se,story:warnerStory+popup:warnerOpen,,
warnerDestroyed,dot,5/20/1968,,,"<p><span style=""font-size:14px"">Warner Theater demolished</span></p>",,8,#8C041D,11,,,dot,,,,se,story:warnerStory+popup:warnerDestroyed,,
courthouseOpen,dot,5/18/1909,,,"<p><span style=""font-size:14px"">The Shelby County Courthouse opened.</span></p>",,7,#999999,11,,,dot,,,,se,story:courthouseStory+popup:courthouseOpen,,
churchOpen,dot,5/20/1893,,,"<p><span style=""font-size:14px"">First United Methodist Church opened.</span></p>",,8,#999999,11,,,dot,,,,se,story:churchStory+popup:churchOpen,,
churchReopen,dot,5/20/2018,,,"<p><span style=""font-size:14px"">Services again held in the sanctuary of First United Methodist Church.</span></p>",,9,#027333,11,,,dot,,,,se,story:churchStory+popup:churchReopen,,
centralOpen,dot,5/20/1914,,,"<p><span style=""font-size:14px"">Central Station opened.</span></p>",,8,#999999,11,,,,,,,,story:centralStory+popup:centralOpen,,
centralReopen,dot,1999,,,"<p><span style=""font-size:14px"">Original renovations of Central Station, including apartments, completed</span></p>",,8,#027333,11,,,,,,,,story:centralStory+popup:centralReopen,,
sterickClose,dot,5/20/1987,,,"<p><span style=""font-size:14px"">The Sterick Building has been empty since 1987</span></p>",,7,#A6800F,11,,,,,,,,story:sterickstory+popup:sterickClose,,
coliseumOpen,dot,5/20/1964,,,"<p><span style=""font-size:14px"">The Mid-South Coliseum opened.</span></p>",,8,#999999,11,,,,,,,,story:coliseumStory+popup:coliseumOpen,,
coliseumClose,dot,5/20/2006,,,"<p><span style=""font-size:14px"">The Mid-South Coliseum closed.</span></p>",,9,#A6800F,11,,,,,,,,story:coliseumStory+popup:coliseumClose,,
mainArts,dot,5/20/2000,,,"<p><span style=""font-size:14px"">South Main Arts District established by mayoral proclamation.</span></p>",,7,#91C5F2,11,,,,,,,,story:mainStory+popup:mainArts,,
templeOpen,dot,5/20/1914,,,"<p><span style=""font-size:14px"">The Masonic Temple at Court and Fourth opened.</span></p>",,9,#999999,11,,,,,,,,story:templeStory+popup:templeOpen,,
crosstownClose,dot,5/20/1993,,,"<p><span style=""font-size:14px"">Sears Crosstown completely closed, leaving the building empty.</span></p>",,7,#A6800F,11,,,,,,,,story:crosstownStory+popup:crosstownClose,,
mallOpen,dot,5/20/1975,,,"<p><span style=""font-size:14px"">Mid-American mall opened on Main Street.</span></p>",,7,#91C5F2,11,,,,,,,,story:mainStory+popup:mallOpen,,
riverCenter,dot,5/20/2019,,,"<p><span style=""font-size:14px"">Tom Lee Park Visitor Engagement Center at Beale Street landing opened to give Memphians a preview of the parks planned redesign.</span></p>",,8,#91C5F2,11,,,,,,,,story:riverfrontStory+popup:riverCenter,,
bealeDestroyed,dot,5/20/1972,,,"<p><span style=""font-size:14px"">Urban renewal on Beale Street completed.</span></p>",,8,#8C041D,11,,,,,,,,story:bealeStory+popup:bealeDestroyed,,
bealePhoto1,booklet,,,"Beale Street at Night, 1959","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/01-ARTISTRY-71469-Beale@Night-WEB.jpg"" style=""width:71%"" /></p>",,,,50,,,,,,"-90.0413,35.1369",,,,
bealePhoto2,booklet,,,"Beale Street at Night, 2019","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/01-ARTISTRY-Beale@Night-Now-WEB_BW.jpg"" style=""width:73%"" /></p>",,,,50,,,,,,"-90.0374,35.1369",,,,
artistryPhoto3,booklet,,,"Madison, east from Front St., 1963","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/04-ARTISTRY-71512-MadisonAve-WEB.jpg"" style=""width:45%"" /></p>",,,,52,,,,,,"-90.0399,35.1123,undefined,undefined,undefined",,,,
mainPhoto1,booklet,,,"Main and McCall, 1955","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/15-MAIN-STREET-71356-NorthofMcCallfrMain-WEB-e1558105116211.jpg"" style=""width:73%"" /></p>",,,,47,,,,,,"-90.0517,35.1409",,,,
mainPhoto2,booklet,,,"Main north of McCall, 2012","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/15-MAIN-STREET-71356-NofMcCallfrMain-Now-WEB-e1558105274155.jpg"" style=""width:73%"" /></p>",,,,47,,,,,,"-90.0492,35.1428",,,,
mainPhoto3,booklet,,,"Main and Pontotoc, 1948","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/13-MAIN-STREET-71403-MainPotonoc-WEB.jpg"" style=""width:73%"" /></p>",,,,48,,,,,,"-90.0457,35.1317",,,,
mainPhoto4,booklet,,,"Main and Ponotoc, 2012","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/13-MAIN-STREET-71403-MainandPontotoc-Now-WEB.jpg"" style=""width:73%"" /></p>",,,,47,,,,,,"-90.0538,35.1178",,,,
riverfrontPhoto1,booklet,,,Riverside Drive,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/19-RIVERFRONT-71540-WEB.jpg"" style=""width:73%"" /></p>",,,,50,,,,,,"-90.0517,35.1446",,,,
riverfrontPhoto2,booklet,,,"Riverside Drive, 2019","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/19-RIVERFRONT-71540-Now-WEB.jpg"" style=""width:75%"" /></p>",,,,50,,,,,,"-90.054,35.1415",,,,
bealePhoto5,booklet,,,"Toney's Fruit Stand, 1959","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/17-BEALESTREET-71472-Toneys-on-Beale-WEB.jpg"" style=""width:71%"" /></p>",,,,50,,,,,,"-90.0413,35.1365",,,,
bealePhoto3,booklet,,,"Beale between 2nd and 4th, 1948","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/18-BEALE-STREET-71473-WEB.jpg"" style=""width:73%"" /></p>",,,,50,,,,,,"-90.0407,35.1372",,,,
bealePhoto4,booklet,,,"Beale between 2nd and 4th, 2019","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/71473-BealeStreet-Now-WEB.jpg"" style=""width:73%"" /></p>",,,,50,,,,,,"-90.0389,35.1369",,,,
courthouseThen,booklet,,,"Shelby County Courthouse, 1946","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/24-CONTINUOUS-71534-Crthseaerial-WEB.jpg"" style=""width:73%"" /></p><p>&nbsp;</p>",,,,50,,,,,,"-90.0426,35.12",,,,
courthouseNow,booklet,,,"Shelby County Courthouse, 2018","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/24-CONTINUOUS-71534-Courthouse-Now-WEB.jpg"" style=""width:75%"" /></p>",,,,45,,,,,,"-90.0343,35.1202",,,,
unionThen,booklet,,,"Union Station, 1947","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/29-ALTERED-71400-WEB-copy.jpg"" style=""width:73%"" /></p>",,,,50,,,,,,"-90.0637,35.1097",,,,
unionNow,booklet,,,"Union Station Site, 2006","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/29-ALTERED_71400-Now-WEB-copy.jpg"" style=""width:75%"" /></p>",,,,50,,,,,,"-90.0517,35.1321",,,,
cossittThen,booklet,,,"Cossitt Library, 1948","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/30-ALTERED-71513-Cossitt-Lib-WEB.jpg"" style=""width:72%"" /></p>",,,#cccccc,50,,,,,,"-90.04,35.1189",,,,
cossittNow,booklet,,,"Cossitt Library, 2012","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/30-ALTERED-71513-Cossitt-Lib-Now-WEB.jpg"" style=""width:73%"" /></p>",,,,50,,,,,,"-90.0524,35.1444",,,,
warnerThen,booklet,,,"Warner Theater, 1948","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/32-ALTERED-71406-WarnerTh.1948-WEB.jpg"" style=""width:72%"" /></p>",,,,47,,,,,,"-90.0505,35.1435",,,,
warnerNow,booklet,,,"Warner Theater Site (One Commerce Square), 2006","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/32-ALTERED-71406-WarnerTheater-Now-WEB.jpg"" style=""width:73%"" /></p>",,,,47,,,,,,"-90.0509,35.1429",,,,
lincolnThen,booklet,,,"Lincoln American Tower, 1961","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/CONTINUOUS-71447-Lincoln-American-WEB.jpg"" style=""width:47%"" /></p>",,,,50,,,,,,"-90.0492,35.1464",,,,
lincolnNow,booklet,,,"Lincoln American Tower, 2018","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/CONTINUOUS-71447-Lincoln-American-Now-WEB.jpg"" style=""width:45%"" /></p>",,,,50,,,,,,"-90.0521,35.1472",,,,
centralThen,booklet,,,"Central Station, 1960","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/33-ADAPTIVE-REUSE-71431-CentralStation-WEB.jpg"" style=""width:47%"" /></p>",,,,50,,,,,,"-90.0595,35.1317",,,,
centralNow,booklet,,,"Central Station, 2006","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/33-ADAPTIVE-REUSE-71431-Train-Station-Now-WEB.jpg"" style=""width:47%"" /></p>",,,,50,,,,,,"-90.0586,35.1321",,,,
breweryThen,booklet,,,"Tennessee Brewery, 1949","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/36-ADAPTIVE-REUSE-71407-GoldcrestTruck-WEB.jpg"" style=""width:75%"" /></p>",,,,50,,,,,,"-90.0596,35.135",,,,
breweryNow,booklet,,,"Tennessee Brewery, 2019","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/36-ADAPTIVE-REUSE-TennBrewery-Now-WEB.jpg"" style=""width:90%"" /></p>",,,,45,,,,,,"-90.03,35.1275",,,,
chiscaThen,booklet,,,"Hotel Chisca, 1963","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/71395-Chisca-Plaza-WEB-copy.jpg"" style=""height:75%"" /></p>",,,,45,,,,,,"-90.018,35.1223",,,,
chiscaNow,booklet,,,"Chisca Hotel, 2018","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/71395-Chisca-Plaza-Now-WEB-copy.jpg"" style=""width:75%"" /></p>",,,,45,,,,,,"-90.0562,35.1394",,,,
sterickThen,booklet,,,"Sterick Building, 1951","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/71521-Sterick-Building-WEB.jpg"" style=""width:45%"" /></p>",,,,51,,,,,,"-90.0667,35.1098",,,,
sterickNow,booklet,,,"Sterick Building, 2018","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/71521-Sterick-Building-Now-WEB.jpg"" style=""width:42%"" /></p>",,,,54,,,,,,"-90.0203,35.122",,,,
templeThen,booklet,,,Masonic Temple,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/CONTINUOUS-56-MasonicTemple-WEB.jpg"" style=""width:46%"" /></p>",,,,52,,,,,,"-90.0364,35.118",,,,
templeNow,booklet,,,"Masonic Temple, 2019","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/CONTINUOUS-56-MasonicTemple-Now-WEB.jpg"" style=""width:45%"" /></p>",,,,52,,,,,,"-90.0461,35.1452",,,,
goldsmithsOriginal,booklet,,,"Goldsmiths, Early Twentieth Century, photographed by Frank Hitchings","<p><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/06-ARCHITECTURE-57-WEB.jpg"" style=""width:100%"" /></p>",,,,40,,,,,,"-90.0074,35.1397",,,,
goldsmithsThen,booklet,,,"Goldsmith's Department Store, 1960, photographed by Don Newman","<p><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/05-ARCHITECTURE-71336-Goldsmiths-WEB.jpg"" style=""width:100%"" /></p>",,,,40,,,,,,"-89.9845,35.144",,,,
goldsmithsNow,booklet,,,"Goldsmith's, 2019, photographed by Gary Walpole",<p>add photo</p>,,,,,,,,,,"-90.0048,35.1206",,,,
customsThen,booklet,,,U.S. Customs House and Post Office,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/156-WEB.jpg"" style=""width:72%"" /></p>",,,,47,,,,,,"-90.0509,35.1452",,,,
customsNow,booklet,,,"Cecil C. Humphreys School of Law, 2018","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/ADAPTIVE-REUSE-156-Now-WEB.jpg"" style=""width:77%"" /></p>",,,,47,,,,,,"-90.0534,35.1456",,,,
peabodyThen,booklet,,,"Peabody Hotel, 1930s","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/71383-PH-1930-WEB.jpg"" style=""width:73%"" /></p>",,,,50,,,,,,"-90.0493,35.1399",,,,
peabodyNow,booklet,,,"Peabody Hotel, 2006","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/71390-Peabody-2006-WEB.jpg"" style=""width:73%"" /></p>",,,,50,,,,,,"-90.0495,35.1416",,,,
churchThen,booklet,,,First United Methodist Church,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/31-ALTERED-026-Church-WEB.jpg"" style=""width:47%"" /></p>",,,,50,,,,,,"-90.0469,35.1487",,,,
churchNow,booklet,,,"First United Methodist Church, 2018","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/ALTERED-26-Church-Now-WEB.jpg"" style=""width:47%"" /></p>",,,,50,,,,,,"-90.0473,35.1499",,,,
crosstownThen,booklet,,,Sears Crosstown,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/34-ADAPTIVE-REUSE-838-SearsCtown-WEB.jpg"" style=""width:73%"" /></p>",,,,50,,,,,,"-90.0089,35.1493",,,,
crosstownNow,booklet,,,"Crosstown Concourse, 2018","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/34-ADAPTIVE-SearsCrosstown-Now-WEB.jpg"" style=""width:85%"" /></p>",,,,50,,,,,,"-90.0104,35.1506",,,,
shellThen,booklet,,,"Overton Park Shell, 1949","<p><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/26-CONTINUOUS-71476-OvrtnShell-WEB.jpg"" style=""width:100%"" /></p>",,,,50,,,,,,"-90.0306,35.1241",,,,
shellMiddle,booklet,,,"Levitt Shell, 2006","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/26-CONTINUOUS-71476-OvrtnShell-Now-WEB.jpg"" style=""width:75%"" /></p>",,,,50,,,,,,"-89.9928,35.1421",,,,
shellNow,booklet,,,"Levitt Shell, 2017","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/LevittShell-Recent1-Now-WEB.jpg"" style=""width:75%"" /></p>",,,,50,,,,,,"-90.0166,35.1344",,,,
gastonThen,booklet,,,Gaston Park Community Center,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/25-CONTINUOUS-457-Gaston-Park-WEB.jpg"" style=""width:73%"" /></p>",,,,50,,,,,,"-90.0365,35.1201",,,,
gastonNow,booklet,,,Gaston Park Community Center,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/25-CONTINUOUS-457-Gaston-Park-Now-WEB.jpg"" style=""width:75%"" /></p>",,,,45,,,,,,"-90.0516,35.1152",,,,
fairgroundsThen,booklet,,,Mid-South Fairgrounds,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/42-POTENTIAL-189-Fairgrounds-WEB.jpg"" style=""width:73%"" /></p>",,,,50,,,,,,"-89.9763,35.1206",,,,
fairgroundsNow,booklet,,,"Mid-South Fairgrounds, 2018","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/42-POTENTIAL-Fairgrounds-Now-WEB.jpg"" style=""width:75%"" /></p>",,,,50,,,,,45,"-89.9765,35.1211",,,,
wonderbreadThen,booklet,,,Wonderbread Factory,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/37-ADAPTIVE-REUSE-312-Wonderbread-Factory-WEB.jpg"" style=""width:75%"" /></p>",,,,45,,,,,,"-90.0248,35.1284",,,,
wonderbreadNow,booklet,,,"Wonderbread Bakery Apartments, 2019","<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/ADAPTIVE-REUSE-312-WonderbrFactory-New-WEB.jpg"" style=""width:75%"" /></p>",,,,45,,,,,,"-90.0015,35.1269",,,,
wonderbreadBuilt,dot,1921,,,"<p><span style=""font-size:14px"">Wonderbread Factory building built</span></p>",,7,#999999,11,,,,,,"-90.0398,35.1409",,story:wonderbreadStory+popup:wonderbreadBuilt,,
wonderbreadClosed,dot,2013,,,"<p><span style=""font-size:14px"">Wonderbread Factory closed.</span></p>",,7,#bf9000,11,,,,,,,,story:wonderbreadStory+popup:wonderbreadClosed,,
wonderbreadReopen,dot,2020,,,"<p><span style=""font-size:14px"">Estimated date of completion for Wonderbread site redevelopment.</span></p>",,7,#027333,11,,,,,,,,story:wonderbreadStory+popup:wonderbreadReopen,,
coliseumThen,booklet,,,Mid-South Coliseum,"<p style=""text-align:center""><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/40-POTENTIAL-MidSouthColiseum-WEB.jpg"" style=""width:75%"" /></p>",,,,50,,,,,,"-89.9778,35.1185",,,,
coliseumNow,booklet,,,"Mid-South Coliseum, 2019","<p><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/40-POTENTIAL-MidSouthColiseum-Now-WEB.jpg"" style=""width:100%"" /></p>",,,,50,,,,,,"-89.9753,35.1176",,,,
churchOver,over,,,,"<p><img alt="""" src=""http://newmansmemphis.com/wp-content/uploads/2019/05/ALTERED-26-Church-Now-WEB.jpg"" style=""width:100%"" /></p>",,,,,,,,,,"-90.0441,35.1507",,,,
